Color,Crash,Day,Hour,Minute,Second
1,2.24,30,16,53,36
1,2.75,30,16,53,11
1,2.31,30,16,52,46
1,7.52,30,16,52,21
1,86.0,30,16,51,36
1,2.3,30,16,50,11
0,1.63,30,16,49,51
0,1.65,30,16,49,31
0,1.22,30,16,49,11
0,1.02,30,16,49,1
0,1.01,30,16,48,51
1,15.1,30,16,48,41
0,1.0,30,16,47,42
0,1.0,30,16,47,31
1,14.6,30,16,47,21
0,1.06,30,16,46,31
1,33.7,30,16,46,16
1,3.52,30,16,45,10
1,12.1,30,16,44,36
1,2.17,30,16,43,45
0,1.0,30,16,43,25
1,5.6,30,16,43,15
0,1.2,30,16,42,35
0,1.13,30,16,42,20
0,1.5,30,16,42,10
0,1.14,30,16,41,50
1,4.1,30,16,41,40
1,2.64,30,16,41,5
0,1.08,30,16,40,40
1,4.64,30,16,40,30
1,7.63,30,16,39,55
0,1.42,30,16,39,10
1,9.97,30,16,38,55
0,1.25,30,16,38,5
0,1.2,30,16,37,50
0,1.75,30,16,37,40
1,8.89,30,16,37,20
0,1.02,30,16,36,35
1,3.44,30,16,36,25
0,1.78,30,16,35,50
1,38.4,30,16,35,25
0,1.59,30,16,34,15
0,1.72,30,16,34,0
0,1.71,30,16,33,40
1,2.19,30,16,33,20
0,1.02,30,16,33,0
0,1.89,30,16,32,50
0,1.18,30,16,32,25
0,1.28,30,16,32,15
0,1.61,30,16,32,0
0,1.46,30,16,31,40
0,1.65,30,16,31,25
0,1.5,30,16,31,5
0,1.69,30,16,30,50
0,1.0,30,16,30,30
1,3.12,30,16,30,20
1,2.92,30,16,29,55
0,1.05,30,16,29,25
0,1.3,30,16,29,15
0,1.47,30,16,29,0
1,7.24,30,16,28,45
0,1.42,30,16,28,0
0,1.0,30,16,27,45
0,1.68,30,16,27,35
0,1.49,30,16,27,15
1,7.85,30,16,27,0
1,4.49,30,16,26,15
0,1.51,30,16,25,40
0,1.31,30,16,25,25
1,32.4,30,16,25,10
1,2.7,30,16,23,59
1,4.44,30,16,23,35
0,1.8,30,16,22,59
0,1.06,30,16,22,39
1,4.18,30,16,22,29
1,15.0,30,16,21,54
0,1.59,30,16,20,59
1,2.37,30,16,20,39
1,3.65,30,16,20,14
1,2.5,30,16,19,44
1,7.15,30,16,19,19
1,2.63,30,16,18,39
1,2.79,30,16,18,9
1,2.73,30,16,17,44
0,1.89,30,16,17,19
0,1.0,30,16,16,54
1,5.83,30,16,16,44
0,1.64,30,16,16,9
0,1.27,30,16,15,49
0,1.02,30,16,15,34
1,2.08,30,16,15,24
1,2.36,30,16,15,4
1,4.26,30,16,14,39
1,3.73,30,16,14,4
1,7.3,30,16,13,34
1,3.04,30,16,12,49
1,2.44,30,16,12,19
0,1.09,30,16,11,54
1,5.91,30,16,11,44
0,1.4,30,16,11,4
1,2.83,30,16,10,49
1,2.43,30,16,10,19
0,1.15,30,16,9,54
0,1.01,30,16,9,44
0,1.03,30,16,9,34
0,1.64,30,16,9,24
0,1.0,30,16,9,4
0,1.79,30,16,8,54
0,1.06,30,16,8,39
0,1.02,30,16,8,24
0,1.2,30,16,8,14
0,1.35,30,16,7,59
0,1.18,30,16,7,44
1,2.56,30,16,7,34
1,20.7,30,16,7,9
0,1.05,30,16,6,9
0,1.37,30,16,5,54
0,1.1,30,16,5,44
0,1.59,30,16,5,29
1,3.15,30,16,5,14
1,20.2,30,16,4,44
1,2.04,30,16,3,43
1,9.08,30,16,3,18
0,1.15,30,16,2,33
1,2.22,30,16,2,18
0,1.51,30,16,1,58
1,3.17,30,16,1,38
1,5.13,30,16,1,13
0,1.67,30,16,0,33
0,1.76,30,16,0,13
1,2.3,30,15,59,58
1,7.78,30,15,59,34
1,2.93,30,15,58,48
0,1.0,30,15,58,18
0,1.29,30,15,58,8
0,1.15,30,15,57,58
1,4.3,30,15,57,43
1,2.98,30,15,57,8
1,3.12,30,15,56,43
0,1.74,30,15,56,13
0,1.55,30,15,55,53
1,20.1,30,15,55,33
1,2.02,30,15,54,33
0,1.56,30,15,54,13
0,1.6,30,15,53,53
0,1.4,30,15,53,33
0,1.34,30,15,53,18
1,4.27,30,15,53,3
1,7.03,30,15,52,28
0,1.0,30,15,51,48
0,1.64,30,15,51,38
0,1.6,30,15,51,18
0,1.4,30,15,51,3
0,1.69,30,15,50,48
0,1.0,30,15,50,29
0,1.43,30,15,50,18
0,1.2,30,15,50,8
0,1.05,30,15,49,48
0,1.06,30,15,49,43
1,9.58,30,15,49,28
1,3.05,30,15,48,38
0,1.0,30,15,48,8
0,1.0,30,15,47,58
0,1.24,30,15,47,48
1,2.1,30,15,47,38
0,1.0,30,15,47,21
1,10.4,30,15,46,58
0,1.74,30,15,46,13
1,2.85,30,15,45,54
0,1.25,30,15,45,23
1,7.45,30,15,45,13
1,41.8,30,15,44,23
1,4.31,30,15,43,13
0,1.73,30,15,42,43
0,1.11,30,15,42,18
1,2.41,30,15,42,8
0,1.1,30,15,41,42
1,8.03,30,15,41,28
1,4.56,30,15,40,42
1,4.79,30,15,40,8
1,4.49,30,15,39,32
1,3.98,30,15,38,57
1,34.6,30,15,38,22
0,1.17,30,15,37,17
0,1.13,30,15,37,2
0,1.77,30,15,36,52
1,4.33,30,15,36,32
1,10.6,30,15,35,57
1,14.3,30,15,35,7
0,1.53,30,15,34,12
0,1.02,30,15,33,57
0,1.41,30,15,33,47
0,1.01,30,15,33,32
0,1.15,30,15,33,22
0,1.6,30,15,33,12
1,6.95,30,15,32,52
0,1.03,30,15,32,7
1,4.34,30,15,31,57
0,1.0,30,15,31,22
1,14.9,30,15,31,17
1,2.54,30,15,30,17
1,14.6,30,15,29,52
0,1.8,30,15,28,57
0,1.86,30,15,28,37
1,2.17,30,15,28,17
0,1.26,30,15,27,52
1,2.25,30,15,27,42
0,1.05,30,15,27,17
1,62.8,30,15,27,7
1,2.15,30,15,25,47
1,2.66,30,15,25,22
0,1.17,30,15,24,57
0,1.34,30,15,24,47
0,1.67,30,15,24,32
0,1.05,30,15,24,12
1,2.94,30,15,24,2
1,2.52,30,15,23,32
1,2.63,30,15,23,7
0,1.0,30,15,22,42
1,2.93,30,15,22,32
0,1.69,30,15,22,2
0,1.0,30,15,21,46
1,6.76,30,15,21,37
0,1.56,30,15,20,52
0,1.49,30,15,20,36
1,10.7,30,15,20,16
1,3.71,30,15,19,26
0,1.06,30,15,18,56
0,1.02,30,15,18,46
1,3.51,30,15,18,36
0,1.38,30,15,18,6
1,24.7,30,15,17,51
1,4.29,30,15,16,46
1,2.36,30,15,16,11
0,1.73,30,15,15,46
1,2.77,30,15,15,26
0,1.57,30,15,15,1
0,1.0,30,15,14,41
1,2.29,30,15,14,31
0,1.27,30,15,14,11
0,1.03,30,15,13,56
1,2.36,30,15,13,46
1,4.46,30,15,13,21
1,14.7,30,15,12,46
0,1.45,30,15,11,51
0,1.26,30,15,11,36
1,4.97,30,15,11,21
0,1.15,30,15,10,46
0,1.42,30,15,10,31
1,6.86,30,15,10,16
1,2.5,30,15,9,36
1,2.8,30,15,9,6
1,8.39,30,15,8,41
0,1.56,30,15,7,56
1,2.54,30,15,7,36
0,1.42,30,15,7,11
0,1.0,30,15,6,56
0,1.43,30,15,6,46
0,1.0,30,15,6,31
1,6.28,30,15,6,21
1,2.36,30,15,5,41
1,2.68,30,15,5,16
1,2.62,30,15,4,51
0,1.08,30,15,4,26
0,1.26,30,15,4,11
1,2.62,30,15,3,57
1,2.28,30,15,3,31
0,1.0,30,15,3,11
1,8.69,30,15,3,1
1,3.6,30,15,2,10
1,2.11,30,15,1,40
1,4.36,30,15,1,20
0,1.05,30,15,0,45
0,1.14,30,15,0,30
0,1.61,30,15,0,20
0,1.37,30,15,0,0
1,4.0,30,14,59,45
0,1.85,30,14,59,15
1,3.28,30,14,58,55
1,5.26,30,14,58,15
1,8.79,30,14,57,35
1,9.51,30,14,56,50
0,1.15,30,14,56,0
0,1.0,30,14,55,50
0,1.48,30,14,55,40
0,1.0,30,14,55,21
1,23.3,30,14,55,10
1,2.11,30,14,54,10
0,1.02,30,14,53,45
0,1.0,30,14,53,35
0,1.46,30,14,53,25
0,1.0,30,14,53,10
1,34.6,30,14,53,0
0,1.98,30,14,51,50
0,1.79,30,14,51,30
1,4.23,30,14,51,10
1,6.49,30,14,50,35
1,4.88,30,14,49,55
1,10.6,30,14,49,15
0,1.57,30,14,48,25
1,2.01,30,14,48,10
0,1.65,30,14,47,50
0,1.84,30,14,47,30
1,45.2,30,14,47,10
0,1.18,30,14,45,55
1,4.12,30,14,45,45
1,3.07,30,14,45,10
1,8.13,30,14,44,40
0,1.73,30,14,43,55
0,1.24,30,14,43,35
0,1.57,30,14,43,20
0,1.32,30,14,43,5
0,1.02,30,14,42,50
0,1.96,30,14,42,40
0,1.0,30,14,42,15
0,1.35,30,14,42,5
0,1.0,30,14,41,50
0,1.0,30,14,41,40
0,1.61,30,14,41,30
1,3.14,30,14,41,15
1,12.4,30,14,40,45
0,1.51,30,14,39,49
1,2.34,30,14,39,34
0,1.06,30,14,39,9
1,8.72,30,14,38,59
1,2.04,30,14,38,14
0,1.84,30,14,37,49
1,2.36,30,14,37,29
1,3.67,30,14,37,4
1,2.44,30,14,36,34
1,2.8,30,14,36,9
0,1.22,30,14,35,44
0,1.4,30,14,35,29
1,3.3,30,14,35,14
1,2.25,30,14,34,44
1,18.5,30,14,34,19
1,17.0,30,14,33,19
0,1.59,30,14,32,24
0,1.97,30,14,32,4
0,1.01,30,14,31,44
1,3.91,30,14,31,34
1,6.31,30,14,31,4
0,1.95,30,14,30,19
0,1.76,30,14,29,59
1,4.37,30,14,29,39
1,4.06,30,14,29,4
0,1.07,30,14,28,39
0,1.0,30,14,28,24
1,3.94,30,14,28,12
0,1.4,30,14,27,39
0,1.06,30,14,27,24
1,4.81,30,14,27,9
0,1.04,30,14,26,34
1,5.13,30,14,26,24
1,2.62,30,14,25,49
0,1.39,30,14,25,19
1,3.17,30,14,25,4
0,1.0,30,14,24,34
1,18.9,30,14,24,24
1,2.91,30,14,23,29
0,1.04,30,14,22,59
0,1.51,30,14,22,49
1,5.38,30,14,22,34
0,1.95,30,14,21,44
1,2.12,30,14,21,24
1,3.25,30,14,21,4
1,6.76,30,14,20,34
0,1.0,30,14,19,48
1,2.68,30,14,19,39
1,2.02,30,14,19,13
1,8.1,30,14,18,53
1,5.62,30,14,18,13
1,5.3,30,14,17,28
0,1.0,30,14,16,53
1,5.95,30,14,16,43
0,1.36,30,14,16,3
1,7.92,30,14,15,48
1,2.44,30,14,15,3
1,3.54,30,14,14,38
0,1.64,30,14,14,3
0,1.08,30,14,13,48
1,17.5,30,14,13,38
0,1.96,30,14,12,38
0,1.33,30,14,12,18
0,1.58,30,14,12,3
1,7.82,30,14,11,43
1,3.21,30,14,10,58
0,1.54,30,14,10,33
0,1.01,30,14,10,13
0,1.99,30,14,10,3
0,1.0,30,14,9,43
1,32.9,30,14,9,33
1,2.23,30,14,8,23
1,3.8,30,14,7,58
1,30.4,30,14,7,28
0,1.24,30,14,6,23
0,1.57,30,14,6,8
1,24.1,30,14,5,48
1,8.8,30,14,4,48
0,1.91,30,14,4,3
0,1.8,30,14,3,38
1,4.45,30,14,3,18
1,6.13,30,14,2,43
0,1.19,30,14,2,3
0,1.19,30,14,1,53
1,10.7,30,14,1,38
0,1.01,30,14,0,48
0,1.0,30,14,0,38
1,22.4,30,14,0,28
1,17.8,30,13,59,28
0,1.39,30,13,58,27
1,3.82,30,13,58,12
0,1.06,30,13,57,42
1,2.57,30,13,57,27
0,1.88,30,13,57,2
0,1.85,30,13,56,42
0,1.12,30,13,56,23
0,1.17,30,13,56,12
1,2.18,30,13,55,57
0,1.0,30,13,55,37
1,16.7,30,13,55,27
0,1.82,30,13,54,27
0,1.65,30,13,54,7
1,7.38,30,13,53,52
0,1.12,30,13,53,7
0,1.05,30,13,52,57
1,66.0,30,13,52,42
0,1.0,30,13,51,22
0,1.58,30,13,51,12
1,24.6,30,13,50,52
0,1.31,30,13,49,52
1,13.2,30,13,49,37
1,3.64,30,13,48,42
1,4.06,30,13,48,12
1,5.25,30,13,47,37
0,1.15,30,13,47,2
1,2.44,30,13,46,47
1,2.69,30,13,46,22
1,2.89,30,13,45,57
1,4.26,30,13,45,27
1,20.2,30,13,44,57
1,2.34,30,13,43,56
0,1.83,30,13,43,31
1,3.44,30,13,43,11
0,1.57,30,13,42,41
0,1.63,30,13,42,21
1,2.11,30,13,42,6
1,26.2,30,13,41,41
1,2.72,30,13,40,36
0,1.39,30,13,40,11
0,1.69,30,13,39,56
1,6.16,30,13,39,37
0,1.52,30,13,38,56
1,92.7,30,13,38,41
0,1.82,30,13,37,16
1,8.1,30,13,36,56
0,1.0,30,13,36,11
1,2.35,30,13,36,1
1,5.17,30,13,35,36
1,7.41,30,13,34,56
0,1.25,30,13,34,16
1,2.46,30,13,34,1
0,1.07,30,13,33,36
0,1.74,30,13,33,26
0,1.51,30,13,33,6
0,1.86,30,13,32,46
1,2.63,30,13,32,26
1,4.09,30,13,32,1
1,154.0,30,13,31,26
0,1.58,30,13,29,56
0,1.79,30,13,29,41
1,5.81,30,13,29,16
0,1.46,30,13,28,36
1,3.18,30,13,28,20
1,2.97,30,13,27,50
0,1.0,30,13,27,25
0,1.04,30,13,27,15
1,2.6,30,13,27,0
0,1.06,30,13,26,35
0,1.15,30,13,26,25
0,1.0,30,13,26,15
1,5.92,30,13,26,5
0,1.04,30,13,25,25
0,1.1,30,13,25,10
0,1.86,30,13,25,0
0,1.02,30,13,24,40
0,1.59,30,13,24,30
0,1.07,30,13,24,10
0,1.53,30,13,24,0
0,1.03,30,13,23,45
0,1.38,30,13,23,35
1,6.32,30,13,23,20
1,5.88,30,13,22,35
1,16.1,30,13,22,0
1,2.05,30,13,21,0
1,2.4,30,13,20,40
0,1.46,30,13,20,15
0,1.33,30,13,20,0
1,7.45,30,13,19,45
0,1.75,30,13,19,0
1,8.63,30,13,18,40
1,6.08,30,13,17,55
1,2.52,30,13,17,15
0,1.0,30,13,16,50
0,1.5,30,13,16,40
0,1.1,30,13,16,25
0,1.46,30,13,16,10
0,1.23,30,13,15,55
0,1.37,30,13,15,40
1,5.45,30,13,15,24
0,1.04,30,13,14,55
0,1.06,30,13,14,39
1,2.84,30,13,14,24
0,1.1,30,13,13,59
0,1.56,30,13,13,49
0,1.82,30,13,13,29
0,1.44,30,13,13,10
1,9.57,30,13,12,54
0,1.0,30,13,12,4
0,1.0,30,13,11,54
0,1.53,30,13,11,44
1,4.63,30,13,11,29
1,3.23,30,13,10,54
1,2.74,30,13,10,24
0,1.41,30,13,10,0
0,1.76,30,13,9,39
0,1.43,30,13,9,24
0,1.8,30,13,9,4
0,1.82,30,13,8,44
1,4.48,30,13,8,24
1,6.25,30,13,7,49
0,1.41,30,13,7,9
1,2.6,30,13,6,54
0,1.19,30,13,6,30
1,3.72,30,13,6,14
1,5.6,30,13,5,44
1,17.5,30,13,5,4
0,1.0,30,13,4,9
1,7.45,30,13,3,59
1,2.08,30,13,3,14
0,1.76,30,13,2,54
0,1.12,30,13,2,34
0,1.0,30,13,2,19
0,1.42,30,13,2,9
0,1.14,30,13,1,54
0,1.0,30,13,1,44
0,1.25,30,13,1,34
0,1.72,30,13,1,19
1,3.16,30,13,0,59
1,2.88,30,13,0,29
0,1.02,30,13,0,4
1,34.7,30,12,59,54
0,1.37,30,12,58,44
0,1.92,30,12,58,29
1,38.5,30,12,58,9
0,1.57,30,12,56,59
0,1.06,30,12,56,39
0,1.01,30,12,56,30
0,1.15,30,12,56,19
0,1.54,30,12,56,4
1,25.3,30,12,55,49
1,6.71,30,12,54,44
1,12.8,30,12,53,58
1,7.53,30,12,53,8
1,3.78,30,12,52,23
1,3.89,30,12,51,52
0,1.04,30,12,51,18
1,4.66,30,12,51,8
1,2.34,30,12,50,33
0,1.92,30,12,50,8
0,1.06,30,12,49,48
1,6.14,30,12,49,38
0,1.18,30,12,48,58
0,1.01,30,12,48,43
1,752.0,30,12,48,33
1,4.82,30,12,46,33
1,2.46,30,12,45,58
0,1.95,30,12,45,33
0,1.65,30,12,45,13
0,1.06,30,12,44,53
0,1.23,30,12,44,43
0,1.0,30,12,44,28
0,1.53,30,12,44,18
1,26.0,30,12,44,3
0,1.99,30,12,42,58
0,1.2,30,12,42,33
1,2.15,30,12,42,23
0,1.86,30,12,41,58
0,1.07,30,12,41,38
0,1.48,30,12,41,28
1,2.48,30,12,41,14
1,2.05,30,12,40,48
1,2.26,30,12,40,23
1,2.11,30,12,40,3
0,1.86,30,12,39,38
0,1.11,30,12,39,18
0,1.26,30,12,39,8
0,1.0,30,12,38,53
0,1.41,30,12,38,43
0,1.82,30,12,38,28
0,1.75,30,12,38,8
0,1.08,30,12,37,48
0,1.78,30,12,37,38
0,1.52,30,12,37,18
0,1.19,30,12,36,59
0,1.16,30,12,36,48
1,9.67,30,12,36,33
1,2.5,30,12,35,48
1,2.08,30,12,35,23
1,2.92,30,12,34,58
1,4.24,30,12,34,34
0,1.19,30,12,33,58
1,2.39,30,12,33,43
1,7.88,30,12,33,17
0,1.53,30,12,32,32
1,2.33,30,12,32,17
0,1.21,30,12,31,52
0,1.7,30,12,31,42
0,1.94,30,12,31,22
0,1.47,30,12,31,2
1,5.1,30,12,30,42
0,1.06,30,12,30,7
0,1.17,30,12,29,57
0,1.95,30,12,29,47
0,1.55,30,12,29,22
0,1.59,30,12,29,2
0,1.25,30,12,28,47
0,1.12,30,12,28,32
1,2.19,30,12,28,22
0,1.0,30,12,27,57
0,1.23,30,12,27,47
0,1.75,30,12,27,32
0,1.15,30,12,27,17
0,1.75,30,12,27,2
1,11.4,30,12,26,47
0,1.0,30,12,25,52
0,1.0,30,12,25,42
1,5.48,30,12,25,32
1,2.67,30,12,24,52
1,2.02,30,12,24,27
0,1.17,30,12,24,7
0,1.09,30,12,23,52
1,3.66,30,12,23,42
0,1.27,30,12,23,12
1,4.34,30,12,22,57
1,2.59,30,12,22,22
1,2.43,30,12,21,57
0,1.57,30,12,21,32
1,7.95,30,12,21,12
1,3.02,30,12,20,27
1,5.7,30,12,20,2
1,37.3,30,12,19,22
0,1.29,30,12,18,12
1,9.97,30,12,17,57
0,1.71,30,12,17,7
1,2.09,30,12,16,52
0,1.43,30,12,16,27
0,1.0,30,12,16,12
0,1.69,30,12,16,2
0,1.0,30,12,15,42
0,1.27,30,12,15,32
0,1.43,30,12,15,17
1,2.02,30,12,15,2
1,3.72,30,12,14,42
1,3.88,30,12,14,12
0,1.0,30,12,13,37
1,2.25,30,12,13,27
1,4.04,30,12,13,2
0,1.0,30,12,12,31
1,3.79,30,12,12,21
1,3.04,30,12,11,46
1,2.19,30,12,11,16
1,2.16,30,12,10,56
1,15.7,30,12,10,31
0,1.22,30,12,9,36
1,5.28,30,12,9,21
0,1.09,30,12,8,46
0,1.0,30,12,8,36
0,1.63,30,12,8,26
0,1.31,30,12,8,6
0,1.43,30,12,7,51
0,1.67,30,12,7,36
1,2.55,30,12,7,16
0,1.42,30,12,6,56
0,1.19,30,12,6,36
0,1.44,30,12,6,21
1,3.6,30,12,6,6
0,1.83,30,12,5,36
0,1.21,30,12,5,16
0,1.12,30,12,5,1
0,1.0,30,12,4,51
0,1.68,30,12,4,41
0,1.4,30,12,4,21
1,2.95,30,12,4,6
1,2.4,30,12,3,36
1,4.16,30,12,3,11
0,1.63,30,12,2,41
0,1.82,30,12,2,21
1,23.5,30,12,2,1
1,2.03,30,12,0,56
1,2.28,30,12,0,36
1,2.85,30,12,0,11
0,1.0,30,11,59,46
0,1.21,30,11,59,36
0,1.74,30,11,59,21
0,1.14,30,11,59,1
0,1.3,30,11,58,51
1,11.2,30,11,58,36
1,3.0,30,11,57,46
1,6.77,30,11,57,16
1,2.03,30,11,56,36
1,2.81,30,11,56,11
1,2.77,30,11,55,46
0,1.55,30,11,55,17
0,1.16,30,11,55,1
0,1.13,30,11,54,51
0,1.66,30,11,54,36
0,1.92,30,11,54,21
1,9.63,30,11,53,56
1,3.8,30,11,53,6
1,643.0,30,11,52,36
0,1.98,30,11,50,35
0,1.46,30,11,50,15
0,1.04,30,11,50,0
1,4.7,30,11,49,50
0,1.29,30,11,49,15
1,2.8,30,11,49,0
0,1.21,30,11,48,30
0,1.07,30,11,48,20
1,11.0,30,11,48,5
0,1.55,30,11,47,15
0,1.0,30,11,47,0
1,24.6,30,11,46,50
0,1.05,30,11,45,45
1,266.0,30,11,45,35
1,17.8,30,11,43,50
0,1.34,30,11,42,55
1,3.29,30,11,42,40
0,1.56,30,11,42,10
1,6.23,30,11,41,50
1,5.39,30,11,41,10
0,1.0,30,11,40,35
0,1.28,30,11,40,25
1,533.0,30,11,40,10
1,29.0,30,11,38,10
0,1.64,30,11,37,5
1,2.65,30,11,36,50
0,1.18,30,11,36,20
1,3.63,30,11,36,10
1,8.6,30,11,35,40
0,1.26,30,11,34,50
1,2.45,30,11,34,40
1,2.8,30,11,34,15
0,1.66,30,11,33,45
1,4.75,30,11,33,25
0,1.88,30,11,32,50
0,1.42,30,11,32,30
0,1.65,30,11,32,15
1,2.78,30,11,31,55
1,2.02,30,11,31,30
1,2.12,30,11,31,10
1,2.49,30,11,30,45
1,50.5,30,11,30,19
1,2.07,30,11,29,9
0,1.01,30,11,28,49
1,18.0,30,11,28,34
0,1.54,30,11,27,34
0,1.25,30,11,27,14
1,15.8,30,11,27,4
1,7.51,30,11,26,4
0,1.2,30,11,25,24
0,1.0,30,11,25,9
1,73.0,30,11,24,59
1,2.76,30,11,23,39
1,13.6,30,11,23,9
0,1.68,30,11,22,19
1,2.14,30,11,21,59
0,1.33,30,11,21,34
1,2.05,30,11,21,24
1,5.98,30,11,20,59
1,4.36,30,11,20,19
1,3.37,30,11,19,44
1,3.76,30,11,19,14
0,1.16,30,11,18,44
0,1.16,30,11,18,29
0,1.2,30,11,18,19
1,2.57,30,11,18,4
1,9.0,30,11,17,39
1,4.46,30,11,16,54
1,5.18,30,11,16,19
0,1.69,30,11,15,39
1,3.16,30,11,15,24
0,1.09,30,11,14,54
0,1.0,30,11,14,39
0,1.05,30,11,14,29
0,1.92,30,11,14,19
1,4.28,30,11,13,59
1,3.86,30,11,13,24
1,10.7,30,11,12,54
1,9.59,30,11,12,4
1,6.89,30,11,11,14
1,3.18,30,11,10,34
0,1.64,30,11,10,9
1,2.37,30,11,9,43
0,1.21,30,11,9,18
1,8.83,30,11,9,13
1,2.05,30,11,8,23
1,4.09,30,11,7,58
0,1.49,30,11,7,23
1,8.13,30,11,7,8
1,4.53,30,11,6,23
1,2.02,30,11,5,48
1,3.21,30,11,5,28
1,2.8,30,11,4,58
0,1.0,30,11,4,28
1,26.9,30,11,4,18
1,5.15,30,11,3,13
1,5.83,30,11,2,38
1,3.99,30,11,1,58
1,2.33,30,11,1,28
1,3.08,30,11,1,3
0,1.78,30,11,0,33
0,1.03,30,11,0,13
1,4.8,30,11,0,3
1,32.1,30,10,59,23
1,3.29,30,10,58,18
1,8.77,30,10,57,48
1,17.1,30,10,56,58
1,23.5,30,10,55,58
1,6.56,30,10,54,58
0,1.46,30,10,54,13
1,5.98,30,10,53,58
1,3.75,30,10,53,18
1,21.3,30,10,52,48
1,2.01,30,10,51,43
0,1.73,30,10,51,23
0,1.81,30,10,51,3
1,4.39,30,10,50,43
0,1.36,30,10,50,8
1,3.6,30,10,49,53
0,1.11,30,10,49,23
0,1.25,30,10,49,13
1,6.66,30,10,48,57
0,1.07,30,10,48,17
1,3.4,30,10,48,2
0,1.0,30,10,47,32
0,1.71,30,10,47,22
1,3.78,30,10,47,2
0,1.56,30,10,46,32
0,1.72,30,10,46,17
1,65.5,30,10,45,57
1,8.42,30,10,44,37
1,2.29,30,10,43,52
0,1.99,30,10,43,27
1,2.15,30,10,43,7
1,2.65,30,10,42,42
0,1.0,30,10,42,17
1,2.91,30,10,42,7
1,2.5,30,10,41,37
1,6.46,30,10,41,12
0,1.07,30,10,40,32
1,3.34,30,10,40,22
0,1.14,30,10,39,52
1,6.65,30,10,39,37
1,3.03,30,10,38,57
1,5.48,30,10,38,27
0,1.83,30,10,37,52
1,2.39,30,10,37,32
0,1.22,30,10,37,7
1,2.21,30,10,36,52
0,1.38,30,10,36,27
0,1.01,30,10,36,12
1,2.63,30,10,36,2
0,1.18,30,10,35,37
1,2.48,30,10,35,27
1,14.3,30,10,35,2
1,2.6,30,10,34,7
1,112.0,30,10,33,37
0,1.0,30,10,32,7
1,9.55,30,10,31,56
0,1.09,30,10,31,12
1,33.2,30,10,30,56
1,3.04,30,10,29,51
0,1.0,30,10,29,21
0,1.31,30,10,29,11
0,1.26,30,10,28,56
1,2.72,30,10,28,41
1,2.85,30,10,28,16
0,1.21,30,10,27,46
1,13.7,30,10,27,36
0,1.98,30,10,26,41
1,3.62,30,10,26,21
1,2.98,30,10,25,46
0,1.0,30,10,25,21
1,3.92,30,10,25,11
1,5.65,30,10,24,36
0,1.3,30,10,23,56
1,45.7,30,10,23,51
0,1.23,30,10,22,31
1,3.78,30,10,22,16
1,4.05,30,10,21,46
0,1.17,30,10,21,11
0,1.52,30,10,21,1
1,10.7,30,10,20,41
0,1.14,30,10,19,51
0,1.0,30,10,19,41
1,4.06,30,10,19,31
1,5.39,30,10,18,56
1,3.83,30,10,18,21
0,1.12,30,10,17,46
1,46.0,30,10,17,31
1,5.06,30,10,16,21
0,1.28,30,10,15,39
0,1.05,30,10,15,26
1,3.95,30,10,15,16
0,1.02,30,10,14,46
0,1.5,30,10,14,31
1,2.53,30,10,14,16
1,10.9,30,10,13,51
1,2.85,30,10,13,1
1,17.3,30,10,12,36
1,56.1,30,10,11,35
1,2.6,30,10,10,20
1,86.1,30,10,9,50
1,56.4,30,10,8,30
1,965.0,30,10,7,10
1,2.64,30,10,5,5
1,5.13,30,10,4,40
0,1.0,30,10,4,5
1,2.84,30,10,3,55
1,3.8,30,10,3,25
0,1.03,30,10,2,55
1,40.6,30,10,2,45
1,2.87,30,10,1,30
0,1.16,30,10,1,5
1,4.12,30,10,0,50
0,1.0,30,10,0,15
1,123.0,30,10,0,5
0,1.43,30,9,58,35
0,1.35,30,9,58,20
1,2.44,30,9,58,5
0,1.93,30,9,57,40
0,1.0,30,9,57,25
1,4.1,30,9,57,10
1,4.05,30,9,56,35
1,3.89,30,9,56,5
1,2.05,30,9,55,30
0,1.49,30,9,55,10
0,1.18,30,9,54,50
0,1.52,30,9,54,40
0,1.59,30,9,54,25
1,2.36,30,9,54,5
1,10.8,30,9,53,40
0,1.35,30,9,52,50
0,1.26,30,9,52,35
0,1.0,30,9,52,20
0,1.39,30,9,52,10
0,1.22,30,9,51,55
1,2.39,30,9,51,45
0,1.75,30,9,51,20
1,5.97,30,9,50,59
0,1.2,30,9,50,19
0,1.0,30,9,50,4
0,1.75,30,9,49,54
1,2.02,30,9,49,34
0,1.58,30,9,49,15
0,1.28,30,9,48,59
1,7.02,30,9,48,44
1,5.14,30,9,47,59
1,9.4,30,9,47,24
1,2.3,30,9,46,34
0,1.0,30,9,46,14
1,2.84,30,9,46,4
0,1.51,30,9,45,34
1,3.04,30,9,45,19
0,1.32,30,9,44,49
0,1.79,30,9,44,34
0,1.1,30,9,44,14
1,8.09,30,9,44,4
0,1.03,30,9,43,19
0,1.03,30,9,43,9
0,1.02,30,9,42,59
0,1.07,30,9,42,49
1,15.0,30,9,42,34
1,2.84,30,9,41,39
0,1.28,30,9,41,14
1,19.1,30,9,40,59
0,1.0,30,9,39,59
1,5.38,30,9,39,49
1,58.2,30,9,39,14
0,1.15,30,9,37,54
0,1.25,30,9,37,39
1,2.61,30,9,37,29
1,2.55,30,9,37,4
0,1.33,30,9,36,33
1,5.35,30,9,36,18
0,1.22,30,9,35,43
1,2.56,30,9,35,28
